company_name	id	number_of_inventors	number_of_local_inventors	number_of_remote_inventors	number_of_clusters (local+remote)	radius_local	radius_remote	local_cluster	nonlocal_cluster	remote_cluster
nucor corporation	8246013	3	1	2	3	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(40.5886 -83.1286)', 'center_lat': 40.5886, 'center_lng': -83.1286, 'state': 'OH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(-36.8786 174.728)', 'center_lat': -36.8786, 'center_lng': 174.728, 'state': '', 'country': 'NZ', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 13478.381041070297}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.0361 -70.8333)', 'center_lat': 43.0361, 'center_lng': -70.8333, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1053.6196610594536}]
nucor corporation	8353499	3	1	2	3	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(40.5886 -83.1286)', 'center_lat': 40.5886, 'center_lng': -83.1286, 'state': 'OH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(-36.8786 174.728)', 'center_lat': -36.8786, 'center_lng': 174.728, 'state': '', 'country': 'NZ', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 13478.381041070297}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.0361 -70.8333)', 'center_lat': 43.0361, 'center_lng': -70.8333, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1053.6196610594536}]
nucor corporation	8807536	3	1	2	3	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(40.5886 -83.1286)', 'center_lat': 40.5886, 'center_lng': -83.1286, 'state': 'OH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(-36.8786 174.728)', 'center_lat': -36.8786, 'center_lng': 174.728, 'state': '', 'country': 'NZ', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 13478.381041070297}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.0361 -70.8333)', 'center_lat': 43.0361, 'center_lng': -70.8333, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1053.6196610594536}]
nucor corporation	9863106	3	1	2	3	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(40.5886 -83.1286)', 'center_lat': 40.5886, 'center_lng': -83.1286, 'state': 'OH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(-36.8786 174.728)', 'center_lat': -36.8786, 'center_lng': 174.728, 'state': '', 'country': 'NZ', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 13478.381041070297}, {'number_of_inventors_in_cluster': 1, 'locations': '(43.0361 -70.8333)', 'center_lat': 43.0361, 'center_lng': -70.8333, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1053.6196610594536}]
silicon image	6821768	10	10	0	1	70	70	{'number_of_inventors_in_cluster': 10, 'locations': '(37.4449 127.1389); (37.3943 126.9568); (37.5985 126.9783); (37.272 127.4348); (37.272 127.4348); (37.2636 127.0473); (37.2411 127.1776); (37.3943 126.9568); (37.272 127.4348); (37.2411 127.1776)', 'center_lat': 37.4449, 'center_lng': 127.1389, 'state': 'N/A', 'country': 'KR', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
silicon image	6890944	17	17	0	1	70	70	{'number_of_inventors_in_cluster': 17, 'locations': '(37.2411 127.1776); (37.2411 127.1776); (37.2411 127.1776); (37.5985 126.9783); (37.2411 127.1776); (37.4449 127.1389); (37.5985 126.9783); (37.2636 127.0473); (37.2636 127.0473); (37.4449 127.1389); (37.5985 126.9783); (37.5985 126.9783); (37.5985 126.9783); (37.5985 126.9783); (37.272 127.4348); (36.8 127.7); (37.2411 127.1776)', 'center_lat': 37.2411, 'center_lng': 127.1776, 'state': 'N/A', 'country': 'KR', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
silicon image	7473700	15	12	3	4	70	70	{'number_of_inventors_in_cluster': 12, 'locations': '(37.2411 127.1776); (36.9577 127.1464); (37.5985 126.9783); (37.2636 127.0473); (37.5985 126.9783); (37.4292 126.9874); (37.2411 127.1776); (37.2411 127.1776); (37.4449 127.1389); (37.5985 126.9783); (37.3514 127.9453); (37.2636 127.0473)', 'center_lat': 37.2411, 'center_lng': 127.1776, 'state': 'N/A', 'country': 'KR', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.2845 128.8767)', 'center_lat': 37.2845, 'center_lng': 128.8767, 'state': '', 'country': 'KR', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 150.43953433023523}, {'number_of_inventors_in_cluster': 1, 'locations': '(35.8219 127.1489)', 'center_lat': 35.8219, 'center_lng': 127.1489, 'state': '', 'country': 'KR', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 157.8286700067428}, {'number_of_inventors_in_cluster': 1, 'locations': '(35.1028 129.0403)', 'center_lat': 35.1028, 'center_lng': 129.0403, 'state': '', 'country': 'KR', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 290.6546415236706}]
pixelworks	7075466	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(43.6667 -79.4167)', 'center_lat': 43.6667, 'center_lng': -79.4167, 'state': 'N/A', 'country': 'CA', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(33.6189 -117.9281)', 'center_lat': 33.6189, 'center_lng': -117.9281, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 3490.4776536437807}]
pixelworks	7701512	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(33.6189 -117.9281)', 'center_lat': 33.6189, 'center_lng': -117.9281, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(43.75 -79.2)', 'center_lat': 43.75, 'center_lng': -79.2, 'state': '', 'country': 'CA', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 3508.6932777718293}]
united states surgical corporation	6517565	3	2	1	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(41.2814 -73.4986); (41.2428 -73.2011)', 'center_lat': 41.2814, 'center_lng': -73.4986, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.3642 -74.9517)', 'center_lat': 40.3642, 'center_lng': -74.9517, 'state': 'PA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 159.21817343733235}]
novozymes	5728553	11	9	2	3	70	70	{'number_of_inventors_in_cluster': 9, 'locations': '(52.9167 -1.1167); (52.5516 -0.3042); (52.9754 -1.1457); (52.9167 -1.1167); (52.7667 -1.2); (52.9167 -1.1167); (52.916 -1.2013); (53.1333 -1.3); (52.8 -1.6167)', 'center_lat': 52.9167, 'center_lng': -1.1167, 'state': 'N/A', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(53.5527 -2.3264)', 'center_lat': 53.5527, 'center_lng': -2.3264, 'state': '', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 107.15756468646651}, {'number_of_inventors_in_cluster': 1, 'locations': '(52.2833 0.1333)', 'center_lat': 52.2833, 'center_lng': 0.1333, 'state': '', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 109.94023171270075}]
novozymes	8252551	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(52.9167 -1.1167); (52.85 -0.4667)', 'center_lat': 52.9167, 'center_lng': -1.1167, 'state': 'N/A', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
novozymes	8748380	6	2	4	4	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(52.9386 -1.1952); (52.9386 -1.1952)', 'center_lat': 52.9386, 'center_lng': -1.1952, 'state': 'N/A', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(59.9482 10.6242); (59.9482 10.6242)', 'center_lat': 59.9482, 'center_lng': 10.6242, 'state': '', 'country': 'NO', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 1062.4628779377942}, {'number_of_inventors_in_cluster': 1, 'locations': '(55.2083 -2.0784)', 'center_lat': 55.2083, 'center_lng': -2.0784, 'state': '', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 258.86804931524114}, {'number_of_inventors_in_cluster': 1, 'locations': '(55.7235 12.4404)', 'center_lat': 55.7235, 'center_lng': 12.4404, 'state': '', 'country': 'DK', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 934.9050034644671}]
novozymes	8969064	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(52.9386 -1.1952); (52.9386 -1.1952); (52.9386 -1.1952)', 'center_lat': 52.9386, 'center_lng': -1.1952, 'state': 'N/A', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
novozymes	9057061	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(52.9167 -1.1167); (52.85 -0.4667); (52.9167 -1.1167)', 'center_lat': 52.9167, 'center_lng': -1.1167, 'state': 'N/A', 'country': 'GB', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
sealed air corporation	7325374	5	2	3	4	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.2625 -71.8028); (42.525 -71.7603)', 'center_lat': 42.2625, 'center_lng': -71.8028, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(33.8886 -117.8122)', 'center_lat': 33.8886, 'center_lng': -117.8122, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4081.8787755349526}, {'number_of_inventors_in_cluster': 1, 'locations': '(42.8694 -71.035)', 'center_lat': 42.8694, 'center_lng': -71.035, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 92.23732287496684}, {'number_of_inventors_in_cluster': 1, 'locations': '(41.3325 -73.2078)', 'center_lat': 41.3325, 'center_lng': -73.2078, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 155.74885094870058}]
sealed air corporation	7637299	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(42.7347 -71.6586); (42.8694 -71.035); (42.7347 -71.6586); (42.7344 -71.325)', 'center_lat': 42.7347, 'center_lng': -71.6586, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
sealed air corporation	8376114	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.525 -71.7603); (42.675 -71.4833); (42.5583 -71.2694)', 'center_lat': 42.525, 'center_lng': -71.7603, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
sealed air corporation	9427928	7	5	2	3	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(41.3325 -73.2078); (41.7711 -73.0603); (41.5964 -72.8781); (41.7142 -72.6531); (41.8006 -73.1217)', 'center_lat': 41.3325, 'center_lng': -73.2078, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(40.4992 -74.3994)', 'center_lat': 40.4992, 'center_lng': -74.3994, 'state': 'NJ', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 136.41929533084462}, {'number_of_inventors_in_cluster': 1, 'locations': '(42.8694 -71.035)', 'center_lat': 42.8694, 'center_lng': -71.035, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 247.6524078871447}]
sealed air corporation	9809341	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.4375 -71.7611); (42.2625 -71.8028); (42.7653 -71.4681)', 'center_lat': 42.4375, 'center_lng': -71.7611, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
boston scientific	8454632	4	2	2	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(37.3853 -122.1131); (37.3797 -122.1364)', 'center_lat': 37.3853, 'center_lng': -122.1131, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(32.7153 -117.1564); (33.0203 -117.2019)', 'center_lat': 32.7153, 'center_lng': -117.1564, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 687.6901946708787}]
lear corporation	5982368	5	2	3	3	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(41.9817 -72.6511); (41.6669 -72.5972)', 'center_lat': 41.9817, 'center_lng': -72.6511, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(42.5467 -83.2114); (42.4853 -83.3772)', 'center_lat': 42.5467, 'center_lng': -83.2114, 'state': 'MI', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 870.7067045456391}, {'number_of_inventors_in_cluster': 1, 'locations': '(41.1953 -73.4383)', 'center_lat': 41.1953, 'center_lng': -73.4383, 'state': 'CT', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 109.23486418371252}]
lear corporation	5995380	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.4853 -83.3772); (42.8174 -83.5283)', 'center_lat': 42.4853, 'center_lng': -83.3772, 'state': 'MI', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
lear corporation	6091330	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.2708 -83.7264); (42.2047 -83.4853); (42.3683 -83.3528)', 'center_lat': 42.2708, 'center_lng': -83.7264, 'state': 'MI', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
lear corporation	6115008	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(42.3222 -83.1764); (42.5467 -83.2114); (42.4853 -83.3772); (42.4853 -83.3772)', 'center_lat': 42.3222, 'center_lng': -83.1764, 'state': 'MI', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
haemonetics	5651766	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.2964 -71.2931); (42.2964 -71.2931); (42.3625 -71.3619)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
haemonetics	5728060	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.2964 -71.2931); (42.2964 -71.2931); (42.3625 -71.3619)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
haemonetics	5733253	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(42.2964 -71.2931)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(42.9161 -70.8642)', 'center_lat': 42.9161, 'center_lng': -70.8642, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 77.33273685944728}]
haemonetics	5779660	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.2964 -71.2931); (42.2964 -71.2931); (42.3625 -71.3619)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
haemonetics	5853382	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.2964 -71.2931); (42.2964 -71.2931); (42.3625 -71.3619)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
haemonetics	5885239	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(42.2964 -71.2931)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(42.9161 -70.8642)', 'center_lat': 42.9161, 'center_lng': -70.8642, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 77.33273685944728}]
haemonetics	6007509	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.2964 -71.2931); (42.2964 -71.2931); (42.3625 -71.3619)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
haemonetics	6019742	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(42.2964 -71.2931)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(42.9161 -70.8642)', 'center_lat': 42.9161, 'center_lng': -70.8642, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 77.33273685944728}]
haemonetics	6039711	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(42.2964 -71.2931)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(42.9161 -70.8642)', 'center_lat': 42.9161, 'center_lng': -70.8642, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 77.33273685944728}]
haemonetics	6074335	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(42.2964 -71.2931)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(42.9161 -70.8642)', 'center_lat': 42.9161, 'center_lng': -70.8642, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 77.33273685944728}]
haemonetics	6099491	2	1	1	2	70	70	{'number_of_inventors_in_cluster': 1, 'locations': '(42.2964 -71.2931)', 'center_lat': 42.2964, 'center_lng': -71.2931, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(42.9161 -70.8642)', 'center_lat': 42.9161, 'center_lng': -70.8642, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 77.33273685944728}]
