cluster_id	company_id	company	patent_id	local_radius	remote_radius	number_of_inventors	locations	center_lat	center_lng	state	country	geographical_relationship	haversine_distance_to_local
1578	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8752748	70	70	2	(40.3642 -74.9517); (40.4417 -75.3419)	40.3642	-74.9517	PA	US	domestic	181.95243069083782
1579	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753267	70	70	1	(41.2889 -72.6822)	41.2889	-72.6822	CT	US	domestic	N/A
1580	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753300	70	70	1	(42.1583 -71.1453)	42.1583	-71.1453	MA	US	domestic	N/A
1581	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753333	70	70	3	(39.9778 -105.1314); (40.015 -105.27); (40.2247 -105.2708)	39.9778	-105.1314	CO	US	domestic	N/A
1582	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753334	70	70	2	(40.0503 -105.0494); (40.1672 -105.1014)	40.0503	-105.0494	CO	US	domestic	N/A
1583	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753341	70	70	1	(39.9206 -105.0861)	39.9206	-105.0861	CO	US	domestic	N/A
1584	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753359	70	70	1	(32.9374 35.4504)	32.9374	35.4504	N/A	IL	domestic	N/A
1585	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753359	70	70	1	(32.0684 34.8248)	32.0684	34.8248	N/A	IL	domestic	113.04315341617409
1586	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753360	70	70	1	(41.3958 -72.8972)	41.3958	-72.8972	CT	US	domestic	N/A
1587	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753361	70	70	2	(41.3164 -73.0936); (41.3164 -73.0936)	41.3164	-73.0936	CT	US	domestic	N/A
1588	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753361	70	70	1	(32.0684 34.8248)	32.0684	34.8248	N/A	IL	cross border	9017.903100125144
1589	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753361	70	70	1	(32.9374 35.4504)	32.9374	35.4504	N/A	IL	cross border	8993.44895659249
1590	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753368	70	70	1	(41.3264 -73.4347)	41.3264	-73.4347	CT	US	domestic	N/A
1591	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8753619	70	70	2	(41.4936 -72.8242); (41.4569 -72.8236)	41.4936	-72.8242	CT	US	domestic	N/A
1592	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8754564	70	70	6	(41.3158 -72.3294); (41.2889 -72.6822); (41.4989 -72.9011); (41.2889 -72.6822); (41.3958 -72.8972); (41.3958 -72.8972)	41.3158	-72.3294	CT	US	domestic	N/A
1593	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8755866	70	70	3	(37.3853 -122.1131); (37.4419 -122.1419); (37.3394 -121.8939)	37.3853	-122.1131	CA	US	domestic	N/A
1594	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8755871	70	70	1	(47.6064 -122.3308)	47.6064	-122.3308	WA	US	domestic	N/A
1595	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8755871	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	1603.0281580265919
1596	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8756785	70	70	6	(40.3978 -105.0744); (40.0992 -104.9367); (39.9206 -105.0861); (39.7556 -105.2206); (40.1672 -105.1014); (39.9936 -105.0892)	40.0992	-104.9367	CO	US	domestic	N/A
1597	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757152	70	70	2	(33.1581 -117.3497); (33.2 -117.2417)	33.1581	-117.3497	CA	US	domestic	N/A
1598	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757152	70	70	1	(40.0992 -83.1142)	40.0992	-83.1142	OH	US	domestic	3130.1448160643768
1599	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757152	70	70	1	(39.9778 -105.1314)	39.9778	-105.1314	CO	US	domestic	1326.7862530666878
1600	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757153	70	70	2	(33.1581 -117.3497); (33.2 -117.2417)	33.1581	-117.3497	CA	US	domestic	N/A
1601	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757153	70	70	1	(40.0992 -83.1142)	40.0992	-83.1142	OH	US	domestic	3130.1448160643768
1602	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757153	70	70	1	(39.9778 -105.1314)	39.9778	-105.1314	CO	US	domestic	1326.7862530666878
1603	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757466	70	70	3	(41.2528 -73.2978); (41.7122 -72.6086); (41.4569 -72.8236)	41.4569	-72.8236	CT	US	domestic	N/A
1604	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8757467	70	70	2	(41.3711 -73.4144); (41.5622 -72.6511)	41.3711	-73.4144	CT	US	domestic	N/A
1605	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758224	70	70	1	(41.42 -73.2825)	41.42	-73.2825	CT	US	domestic	N/A
1606	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758243	70	70	2	(37.8044 -122.2697); (37.6625 -121.8736)	37.8044	-122.2697	CA	US	domestic	N/A
1607	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758243	70	70	1	(47.6064 -122.3308)	47.6064	-122.3308	WA	US	domestic	1089.9440061632447
1608	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758282	70	70	2	(42.1583 -71.1453); (42.3708 -71.1833)	42.1583	-71.1453	MA	US	domestic	N/A
1609	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758342	70	70	2	(25.7211 -80.2686); (25.7739 -80.1939)	25.7211	-80.2686	FL	US	domestic	N/A
1610	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758373	70	70	1	(32.9374 35.4504)	32.9374	35.4504	N/A	IL	domestic	N/A
1611	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758373	70	70	1	(32.0684 34.8248)	32.0684	34.8248	N/A	IL	domestic	113.04315341617409
1612	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758404	70	70	1	(41.42 -73.2825)	41.42	-73.2825	CT	US	domestic	N/A
1613	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758798	70	70	3	(41.2889 -72.6822); (41.3958 -72.8972); (41.2794 -72.8156)	41.2889	-72.6822	CT	US	domestic	N/A
1614	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758799	70	70	3	(41.2889 -72.6822); (41.3958 -72.8972); (41.2794 -72.8156)	41.2889	-72.6822	CT	US	domestic	N/A
1615	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8758800	70	70	3	(41.2889 -72.6822); (41.3958 -72.8972); (41.2794 -72.8156)	41.2889	-72.6822	CT	US	domestic	N/A
1616	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8760146	70	70	2	(38.7875 -90.6299); (38.8106 -90.6997)	38.7875	-90.6299	MO	US	domestic	N/A
1617	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8760146	70	70	1	(38.6056 -89.6819)	38.6056	-89.6819	IL	US	domestic	84.72070517357851
1618	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8760226	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
1619	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8761854	70	70	2	(40.1672 -105.1014); (39.7392 -104.9842)	40.1672	-105.1014	CO	US	domestic	N/A
1620	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8763876	70	70	1	(41.4139 -73.3039)	41.4139	-73.3039	CT	US	domestic	N/A
1621	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764645	70	70	1	(40.65 -73.95)	40.65	-73.95	NY	US	domestic	N/A
1622	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764645	70	70	1	(41.3908 -72.86)	41.3908	-72.86	CT	US	domestic	123.07283838350716
1623	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764647	70	70	1	(40.65 -73.95)	40.65	-73.95	NY	US	domestic	N/A
1624	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764648	70	70	1	(40.3764 -74.2447)	40.3764	-74.2447	NJ	US	domestic	N/A
1625	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764725	70	70	1	(32.1472 34.8417)	32.1472	34.8417	N/A	IL	domestic	N/A
1626	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764744	70	70	1	(40.0503 -105.0494)	40.0503	-105.0494	CO	US	domestic	N/A
1627	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764749	70	70	2	(40.015 -105.27); (40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
1628	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764765	70	70	1	(32.8156 34.9892)	32.8156	34.9892	N/A	IL	domestic	N/A
1629	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764765	70	70	1	(40.3764 -74.2447)	40.3764	-74.2447	NJ	US	cross border	9111.632130253236
1630	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8764765	70	70	1	(41.2428 -73.2011)	41.2428	-73.2011	CT	US	cross border	8983.779981396703
1631	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8766104	70	70	4	(40.0503 -105.0494); (40.015 -105.27); (40.015 -105.27); (40.3978 -105.0744)	40.0503	-105.0494	CO	US	domestic	N/A
1632	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8768426	70	70	1	(39.8681 -104.9714)	39.8681	-104.9714	CO	US	domestic	N/A
1633	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8770458	70	70	1	(41.2964 -73.1467)	41.2964	-73.1467	CT	US	domestic	N/A
1634	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8770459	70	70	2	(41.3958 -72.8972); (41.4569 -72.8236)	41.3958	-72.8972	CT	US	domestic	N/A
1635	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8771169	70	70	1	(41.3325 -73.2078)	41.3325	-73.2078	CT	US	domestic	N/A
1636	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8771169	70	70	1	(40.3642 -74.9517)	40.3642	-74.9517	PA	US	domestic	181.95243069083782
1637	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8771231	70	70	1	(34.9771 138.3831)	34.9771	138.3831	N/A	JP	domestic	N/A
1638	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8771306	70	70	1	(41.3958 -72.8972)	41.3958	-72.8972	CT	US	domestic	N/A
1639	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8776790	70	70	1	(48.0504 2.6543)	48.0504	2.6543	N/A	FR	domestic	N/A
1640	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8776790	70	70	1	(47.6033 0.9707)	47.6033	0.9707	N/A	FR	domestic	135.15790219771438
1641	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8776790	70	70	1	(48.7517 6.2259)	48.7517	6.2259	N/A	FR	domestic	274.92813152514873
1642	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8776792	70	70	1	(39.9778 -105.1314)	39.9778	-105.1314	CO	US	domestic	N/A
1643	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777082	70	70	1	(41.2964 -73.1467)	41.2964	-73.1467	CT	US	domestic	N/A
1644	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777849	70	70	2	(51.8667 0.1667); (52.2048 0.1095)	51.8667	0.1667	N/A	GB	domestic	N/A
1645	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777867	70	70	1	(37.6942 -122.0853)	37.6942	-122.0853	CA	US	domestic	N/A
1646	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777930	70	70	2	(38.5506 -90.3331); (38.7892 -90.3225)	38.5506	-90.3331	MO	US	domestic	N/A
1647	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777930	70	70	1	(41.9142 -88.3087)	41.9142	-88.3087	MO	US	domestic	411.57266176098904
1648	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777939	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
1649	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777939	70	70	1	(37.775 -122.4183)	37.775	-122.4183	CA	US	domestic	1502.3781202117716
1650	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777940	70	70	3	(39.9206 -105.0861); (40.015 -105.27); (40.015 -105.27)	39.9206	-105.0861	CO	US	domestic	N/A
1651	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777945	70	70	1	(55.907 -3.5517)	55.907	-3.5517	N/A	GB	domestic	N/A
1652	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777961	70	70	1	(41.4989 -72.9011)	41.4989	-72.9011	CT	US	domestic	N/A
1653	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777961	70	70	1	(52.2048 0.1095)	52.2048	0.1095	N/A	GB	cross border	5434.582872471642
1654	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777978	70	70	17	(33.5225 -117.7067); (33.6694 -117.8222); (33.6625 -117.5894); (33.5225 -117.7067); (33.5225 -117.7067); (33.6083 -117.7444); (33.6694 -117.8222); (33.4269 -117.6111); (33.7456 -117.8669); (33.6469 -117.6883); (33.5422 -117.7822); (33.6 -117.6711); (33.6694 -117.8222); (34.0522 -118.2428); (33.9022 -118.0808); (33.7456 -117.8669); (33.4269 -117.6111)	33.6694	-117.8222	CA	US	domestic	N/A
1655	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8777979	70	70	2	(33.5225 -117.7067); (33.6694 -117.8222)	33.5225	-117.7067	CA	US	domestic	N/A
1656	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8779852	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
1657	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8780362	70	70	2	(41.4217 -72.9975); (41.2794 -72.5989)	41.4217	-72.9975	CT	US	domestic	N/A
1658	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8781546	70	70	2	(42.5684 -83.3545); (42.7008 -82.9592)	42.5684	-83.3545	MI	US	domestic	N/A
1659	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8781548	70	70	2	(39.8681 -104.9714); (40.015 -105.27)	39.8681	-104.9714	CO	US	domestic	N/A
1660	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8781753	70	70	1	(37.8044 -122.2697)	37.8044	-122.2697	CA	US	domestic	N/A
1661	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8781753	70	70	1	(40.7142 -74.0064)	40.7142	-74.0064	NY	US	domestic	4115.539814542971
1662	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8781753	70	70	1	(47.6064 -122.3308)	47.6064	-122.3308	WA	US	domestic	1089.9440061632447
1663	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8783250	70	70	4	(33.6125 -117.7119); (33.2 -117.2417); (32.7153 -117.1564); (33.1192 -117.0856)	33.2	-117.2417	CA	US	domestic	N/A
1664	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8783255	70	70	1	(40.2247 -105.2708)	40.2247	-105.2708	CO	US	domestic	N/A
1665	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8783255	70	70	1	(53.4228 -7.9372)	53.4228	-7.9372	N/A	IE	cross border	6958.46742963531
1666	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8784305	70	70	1	(41.3025 -73.3839)	41.3025	-73.3839	CT	US	domestic	N/A
1667	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8784333	70	70	3	(37.5072 -122.2594); (37.5275 -122.5122); (37.3394 -121.8939)	37.5072	-122.2594	CA	US	domestic	N/A
1668	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8784333	70	70	1	(32.5006 -94.7403)	32.5006	-94.7403	TX	US	domestic	2557.7655945401216
1669	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8784410	70	70	1	(39.9936 -105.0892)	39.9936	-105.0892	CO	US	domestic	N/A
1670	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8784418	70	70	1	(40.3978 -105.0744)	40.3978	-105.0744	CO	US	domestic	N/A
1671	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8784440	70	70	3	(37.5297 -122.0392); (37.3394 -121.8939); (37.5483 -121.9875)	37.5297	-122.0392	CA	US	domestic	N/A
1672	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8788001	70	70	3	(40.1672 -105.1014); (40.015 -105.27); (40.015 -105.27)	40.1672	-105.1014	CO	US	domestic	N/A
1673	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8789529	70	70	1	(33.1192 -117.0856)	33.1192	-117.0856	CA	US	domestic	N/A
1674	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8789737	70	70	2	(41.5756 -72.3325); (41.2889 -72.6822)	41.5756	-72.3325	CT	US	domestic	N/A
1675	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8790277	70	70	2	(42.2528 -71.0028); (42.3764 -71.2361)	42.2528	-71.0028	MA	US	domestic	N/A
1676	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8790277	70	70	1	(32.7153 -117.1564)	32.7153	-117.1564	CA	US	domestic	4154.455751779219
1677	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8790290	70	70	1	(41.42 -73.2825)	41.42	-73.2825	CT	US	domestic	N/A
1678	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8790335	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
1679	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8790337	70	70	2	(40.0503 -105.0494); (40.015 -105.27)	40.0503	-105.0494	CO	US	domestic	N/A
1680	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8790488	70	70	1	(32.7253 -97.3206)	32.7253	-97.3206	TX	US	domestic	N/A
1681	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8792949	70	70	1	(37.3139 -121.0197)	37.3139	-121.0197	CA	US	domestic	N/A
1682	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8794234	70	70	3	(33.2 -117.2417); (33.7069 -117.0836); (33.1192 -117.0856)	33.2	-117.2417	CA	US	domestic	N/A
1683	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8794496	70	70	1	(41.2964 -73.1467)	41.2964	-73.1467	CT	US	domestic	N/A
1684	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795004	70	70	1	(42.2958 -71.7133)	42.2958	-71.7133	MA	US	domestic	N/A
1685	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795004	70	70	1	(22.5553 113.884)	22.5553	113.884	N/A	CN	cross border	12781.069207804496
1686	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795004	70	70	1	(41.9817 -72.6511)	41.9817	-72.6511	CT	US	domestic	84.84619735369007
1687	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795225	70	70	3	(38.4328 -90.3775); (38.5922 -89.9111); (38.8106 -90.6997)	38.4328	-90.3775	MO	US	domestic	N/A
1688	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795240	70	70	1	(42.2694 -71.6167)	42.2694	-71.6167	MA	US	domestic	N/A
1689	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795266	70	70	4	(37.3394 -121.8939); (37.3394 -121.8939); (37.3394 -121.8939); (37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	N/A
1690	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795268	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
1691	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795269	70	70	1	(40.1672 -105.1014)	40.1672	-105.1014	CO	US	domestic	N/A
1692	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795289	70	70	1	(41.3711 -73.4144)	41.3711	-73.4144	CT	US	domestic	N/A
1693	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795291	70	70	2	(41.5564 -73.3092); (41.5564 -73.3092)	41.5564	-73.3092	CT	US	domestic	N/A
1694	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795313	70	70	1	(33.6694 -117.8222)	33.6694	-117.8222	CA	US	domestic	N/A
1695	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795320	70	70	17	(33.5225 -117.7067); (33.6694 -117.8222); (33.6625 -117.5894); (33.5225 -117.7067); (33.5225 -117.7067); (33.6083 -117.7444); (33.6694 -117.8222); (33.4269 -117.6111); (33.7456 -117.8669); (33.6469 -117.6883); (33.5422 -117.7822); (33.6 -117.6711); (33.6694 -117.8222); (34.0522 -118.2428); (33.9022 -118.0808); (33.7456 -117.8669); (33.4269 -117.6111)	33.6694	-117.8222	CA	US	domestic	N/A
1696	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795321	70	70	17	(33.5225 -117.7067); (33.6694 -117.8222); (33.6625 -117.5894); (33.5225 -117.7067); (33.5225 -117.7067); (33.6083 -117.7444); (33.6694 -117.8222); (33.4269 -117.6111); (33.7456 -117.8669); (33.6469 -117.6883); (33.5422 -117.7822); (33.6 -117.6711); (33.6694 -117.8222); (34.0522 -118.2428); (33.9022 -118.0808); (33.7456 -117.8669); (33.4269 -117.6111)	33.6694	-117.8222	CA	US	domestic	N/A
1697	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795325	70	70	1	(41.3947 -73.4544)	41.3947	-73.4544	CT	US	domestic	N/A
1698	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795325	70	70	1	(41.6361 -72.2131)	41.6361	-72.2131	CT	US	domestic	106.7787641615772
1699	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795326	70	70	1	(41.3164 -73.0936)	41.3164	-73.0936	CT	US	domestic	N/A
1700	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8795331	70	70	1	(41.5172 -72.7125)	41.5172	-72.7125	CT	US	domestic	N/A
1701	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8797039	70	70	2	(39.9778 -105.1314); (40.0503 -105.0494)	39.9778	-105.1314	CO	US	domestic	N/A
1702	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8798527	70	70	4	(38.7975 -90.7856); (39.23 -90.7175); (38.7875 -90.6299); (39.0397 -90.1406)	38.7975	-90.7856	MO	US	domestic	N/A
1703	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8798704	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
1704	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8798708	70	70	1	(42.125 -72.75)	42.125	-72.75	MA	US	domestic	N/A
1705	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8800557	70	70	1	(43.2333 -0.2833)	43.2333	-0.2833	N/A	FR	domestic	N/A
1706	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8800837	70	70	1	(41.5022 -72.9792)	41.5022	-72.9792	CT	US	domestic	N/A
1707	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8800840	70	70	1	(41.9833 -71.3333)	41.9833	-71.3333	MA	US	domestic	N/A
1708	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801619	70	70	1	(37.3139 -121.0197)	37.3139	-121.0197	CA	US	domestic	N/A
1709	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801619	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	1398.0227705615903
1710	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801622	70	70	1	(37.3139 -121.0197)	37.3139	-121.0197	CA	US	domestic	N/A
1711	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801643	70	70	1	(42.1583 -71.1453)	42.1583	-71.1453	MA	US	domestic	N/A
1712	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801643	70	70	1	(35.9797 -78.51)	35.9797	-78.51	NC	US	domestic	935.3387128592976
1713	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801644	70	70	1	(42.3317 -71.1217)	42.3317	-71.1217	MA	US	domestic	N/A
1714	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801695	70	70	1	(37.6625 -121.8736)	37.6625	-121.8736	CA	US	domestic	N/A
1715	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801703	70	70	2	(39.9528 -105.1681); (40.015 -105.27)	39.9528	-105.1681	CO	US	domestic	N/A
1716	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801709	70	70	1	(40.015 -105.27)	40.015	-105.27	CO	US	domestic	N/A
1717	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801709	70	70	1	(45.5236 -122.675)	45.5236	-122.675	OR	US	domestic	1543.0248316145999
1718	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801745	70	70	1	(37.5275 -122.5122)	37.5275	-122.5122	CA	US	domestic	N/A
1719	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801746	70	70	2	(37.3689 -122.0353); (37.3689 -122.0353)	37.3689	-122.0353	CA	US	domestic	N/A
1720	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801747	70	70	9	(33.6694 -117.8222); (33.6625 -117.5894); (33.5225 -117.7067); (33.7456 -117.8669); (33.6469 -117.6883); (33.5422 -117.7822); (33.6 -117.6711); (33.8722 -117.8694); (33.7456 -117.8669)	33.6694	-117.8222	CA	US	domestic	N/A
1721	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801749	70	70	3	(44.9867 -93.5714); (44.8547 -93.4706); (45.1889 -93.5528)	44.9867	-93.5714	MN	US	domestic	N/A
1722	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801749	70	70	1	(45.5 -73.5833)	45.5	-73.5833	N/A	CA	cross border	1561.9083244694639
1723	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8801752	70	70	1	(42.4153 -71.1569)	42.4153	-71.1569	MA	US	domestic	N/A
1724	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8805463	70	70	2	(39.8681 -104.9714); (40.015 -105.27)	39.8681	-104.9714	CO	US	domestic	N/A
1725	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8805465	70	70	1	(37.8217 -121.9989)	37.8217	-121.9989	CA	US	domestic	N/A
1726	002f8715-7e27-c7f5-7190-8d2968cf7dc5	covidien	8805470	70	70	4	(42.4906 -71.2767); (42.3306 -71.1667); (42.7761 -71.0778); (42.2417 -71.1667)	42.4906	-71.2767	MA	US	domestic	N/A
